id,price
0,1272.0
1,6842.3
2,1696.9
3,3931.8
4,1796.5
5,10032.7
6,744.4
7,894.7
8,661.9
9,14016.5
10,453.1
11,977.4
12,1209.9
13,1619.7
14,1440.6
15,3179.8
16,1295.9
17,1033.6
18,2898.5
19,1728.1
20,5535.8
21,6170.2
22,3118.4
23,15828.5
24,737.7
25,5412.8
26,1347.2
27,10769.1
28,525.0
29,867.6
30,6813.9
31,773.0
32,600.1
33,949.9
34,1825.5
35,17507.9
36,940.2
37,538.3
38,1017.7
39,1609.6
40,3747.6
41,5887.5
42,6459.9
43,2515.9
44,7861.2
45,5743.5
46,5898.7
47,2529.8
48,2994.8
49,4522.7
50,705.0
51,5174.5
52,926.6
53,10952.8
54,794.8
55,8250.3
56,440.5
57,619.5
58,946.9
59,2405.7
60,999.1
61,1025.0
62,525.3
63,4885.3
64,3584.4
65,980.3
66,598.8
67,946.5
68,730.5
69,627.7
70,1930.4
71,11133.5
72,769.5
73,1479.44
74,3654.0
75,1656.7
76,884.4
77,10656.0
78,2691.2
79,2273.8
80,979.0
81,2844.6
82,8604.3
83,736.9
84,883.2
85,1029.0
86,2266.5
87,1174.9
88,2624.7
89,6115.1
90,1373.8
91,1650.7
92,859.0
93,5535.1
94,1190.1
95,395.5
96,775.3
97,10749.4
98,631.2
99,5855.8
100,6311.8
101,10074.7
102,4641.5
103,16411.8
104,14636.1
105,903.1
106,589.6
107,627.0
108,5250.8
109,2002.4
110,4018.0
111,6068.0
112,4160.6
113,770.2
114,8183.5
115,1666.1
116,1366.5
117,1047.3
118,1318.2
119,2342.5
120,1774.0
121,2004.7
122,17379.4
123,12370.8
124,8482.1
125,864.2
126,687.2
127,1036.0
128,3057.5
129,791.5
130,4175.7
131,2416.5
132,11259.4
133,886.9
134,2275.7
135,915.4
136,8121.8
137,15354.7
138,1244.3
139,4421.2
140,2476.7
141,4055.8
142,1780.5
143,11250.0
144,3582.0
145,1176.5
146,849.0
147,1866.9
148,2209.8
149,1814.1
150,6496.8
151,4286.4
152,2678.7
153,1326.7
154,1105.1
155,757.8
156,1702.5
157,1578.2
158,974.2
159,2190.0
160,1761.0
161,2382.3
162,1609.7
163,980.1
164,750.8
165,4676.3
166,642.8
167,1178.4
168,17789.56666666667
169,2613.2
170,3571.8
171,1341.1
172,643.5
173,2227.7
174,8589.5
175,3749.4
176,4203.9
177,4992.5
178,5073.6
179,1237.1
180,14687.9
181,679.1
182,10608.6
183,1631.5
184,1019.6
185,7255.3
186,974.8
187,2790.5
188,2098.5
189,708.3
190,4216.9
191,707.9
192,2465.3
193,10779.9
194,2310.2
195,1118.2
196,12959.4
197,754.0
198,921.7
199,895.1
200,4519.9
201,2583.7
202,928.0
203,822.1
204,5249.1
205,2285.0
206,15652.3
207,13460.6
208,3853.3
209,724.6
210,5485.2
211,2233.5
212,4269.9
213,2790.7
214,961.3
215,5688.0
216,1916.8
217,823.8
218,4840.1
219,756.2
220,1798.1
221,1721.6
222,1233.3
223,15412.2
224,2126.5
225,1477.4
226,2898.8
227,4601.2
228,716.2
229,5528.8
230,8045.7
231,3233.6
232,991.2
233,687.4
234,1468.9
235,1684.3
236,2258.0
237,876.5
238,783.0
239,8890.1
240,1300.6
241,4271.6
242,8485.9
243,8672.5
244,853.8
245,2208.3
246,13873.1
247,4227.5
248,501.0
249,1065.5
250,2359.4
251,853.7
252,953.6
253,2837.6
254,14502.1
255,9025.5
256,15516.3
257,843.5
258,6333.1
259,512.4
260,711.4
261,8753.7
262,10613.5
263,2063.7
264,928.9
265,2085.7
266,872.1
267,628.8
268,885.6
269,3652.3
270,1597.8
271,2050.1
272,3737.1
273,4057.6
274,1020.8
275,473.7
276,1018.2
277,763.3
278,3598.9
279,4446.9
280,1111.9
281,636.2
282,2432.6
283,972.5
284,712.0
285,16206.3
286,492.3
287,9795.0
288,14528.1
289,881.7
290,739.7
291,966.0
292,1046.6
293,2564.9
294,5062.5
295,949.5
296,7904.4
297,4189.3
298,3144.2
299,1709.6
300,1062.7
301,569.5
302,508.5
303,2897.1
304,4691.2
305,14759.8
306,4346.2
307,4817.3
308,942.2
309,5794.2
310,1225.9
311,661.3
312,3522.3
313,2189.4
314,4115.8
315,1982.8
316,6342.5
317,16824.3
318,14990.7
319,1067.0
320,13018.0
321,6180.0
322,9819.3
323,985.5
324,701.5
325,17182.2
326,943.7
327,1174.5
328,2323.0
329,1011.6
330,2283.5
331,1480.4
332,925.3
333,846.2
334,2531.6
335,744.9
336,880.9
337,936.1
338,2695.3
339,3931.3
340,7405.9
341,12401.1
342,656.7
343,2028.0
344,1720.5
345,3854.8
346,2161.9
347,1045.3
348,10714.9
349,10127.1
350,7016.7
351,2812.0
352,1223.9
353,2328.2
354,973.7
355,2574.6
356,849.1
357,3170.0
358,3243.6
359,2855.5
360,892.3
361,791.8
362,1993.3
363,831.6
364,742.8
365,4665.2
366,579.6
367,1138.5
368,1961.9
369,2712.9
370,942.0
371,2492.4
372,480.2
373,1068.0
374,746.0
375,5099.5
376,828.1
377,801.3
378,5164.9
379,3605.7
380,873.3
381,2039.0
382,16091.7
383,469.6
384,1180.2
385,898.9
386,6783.1
387,751.0
388,6015.0
389,7431.7
390,928.8
391,17666.1
392,9957.2
393,3864.0
394,1990.9
395,1676.6
396,5199.4
397,2371.8
398,2427.1
399,1861.8
400,1843.9
401,1706.7
402,2570.2
403,923.6
404,802.3
405,2156.9
406,558.5
407,881.9
408,669.1
409,7323.5
410,6852.7
411,1063.8
412,993.7
413,1611.5
414,17719.0
415,4057.0
416,995.4
417,1351.6
418,799.5
419,4857.2
420,790.5
421,473.6
422,5905.8
423,8273.1
424,2412.1
425,3841.1
426,3878.3
427,2169.0
428,1975.6
429,729.7
430,825.3
431,728.5
432,4595.3
433,897.4
434,5854.6
435,2465.4
436,879.7
437,2286.25
438,5361.4
439,1090.6
440,6368.2
441,4229.2
442,578.0
443,2004.7
444,1367.4
445,2096.7
446,1370.2
447,16613.4
448,1293.8
449,939.5
450,1398.7
451,11016.3
452,893.2
453,608.2
454,7648.0
455,4441.4
456,876.1
457,3820.4
458,4424.9
459,1126.2
460,2599.9
461,1848.0
462,764.9
463,5545.1
464,7136.9
465,3761.9
466,5329.9
467,3133.0
468,467.4
469,579.0
470,5270.4
471,10991.7
472,9070.7
473,13919.2
474,1977.3
475,7483.5
476,5385.4
477,2100.2
478,730.7
479,9306.0
480,1932.9
481,4902.7
482,1089.0
483,519.7
484,4132.0
485,526.3
486,843.4
487,525.6
488,2886.2
489,1947.6
490,785.5
491,802.6
492,1870.2
493,15684.4
494,9503.3
495,697.3
496,2293.3
497,1484.2
498,13204.6
499,906.0
500,2680.6
501,2010.7
502,1753.7
503,4339.1
504,3576.2
505,7978.3
506,766.1
507,17355.6
508,972.3
509,6158.7
510,2500.4
511,2637.1
512,2328.7
513,702.6
514,5288.4
515,485.6
516,8252.6
517,2523.4
518,8390.1
519,6392.0
520,4712.2
521,872.1
522,663.4
523,4211.3
524,9884.4
525,1033.1
526,700.5
527,711.4
528,859.7
529,986.4
530,4041.0
531,6007.9
532,5733.1
533,10458.6
534,1830.4
535,1702.6
536,641.7
537,4577.2
538,395.8
539,10262.5
540,3117.1
541,1859.1
542,3827.0
543,1263.0
544,847.3
545,5097.3
546,6220.7
547,1113.4
548,4459.0
549,5273.8
550,16639.6
551,3223.7
552,4457.3
553,1821.4
554,4016.4
555,1024.3
556,1909.0
557,680.7
558,3578.2
559,5116.5
560,770.6
561,3342.2
562,7961.8
563,1005.3
564,1275.5
565,10333.2
566,2250.7
567,1012.3
568,2244.0
569,3352.3
570,884.7
571,606.5
572,10533.2
573,1966.1
574,1984.1
575,762.1
576,578.1
577,2467.2
578,7405.1
579,6360.3
580,1007.6
581,9608.0
582,709.0
583,1773.3
584,741.4
585,5230.1
586,12224.3
587,897.3
588,1045.5
589,842.6
590,3941.4
591,4691.0
592,5077.3
593,4295.8
594,690.6
595,558.7
596,4502.6
597,705.7
598,1357.4
599,7046.5
600,867.7
601,705.4
602,2787.0
603,4992.8
604,2292.0
605,1404.3
606,6803.9
607,5619.1
608,14315.8
609,711.5
610,10678.8
611,15443.2
612,5280.1
613,1314.0
614,805.4
615,11736.3
616,2744.7
617,574.7
618,1860.6
619,652.7
620,5259.7
621,4335.2
622,14986.4
623,792.6333333333333
624,949.7
625,16431.2
626,14217.6
627,7234.7
628,6398.9
629,1262.6
630,3100.1
631,15578.7
632,1110.0
633,1016.7
634,625.2
635,4280.7
636,4476.9
637,2919.1
638,4779.3
639,1171.6
640,11949.466666666665
641,5563.6
642,620.5
643,10615.4
644,13928.0
645,3927.4
646,3209.6
647,7440.3
648,2584.0
649,5305.7
650,3193.8
651,1802.1
652,762.3
653,1297.5
654,778.9
655,2610.0
656,7979.4
657,3563.9
658,679.8
659,5659.8
660,456.6
661,606.7333333333333
662,1932.0
663,736.9
664,4393.2
665,9991.6
666,5089.6
667,6412.9
668,1866.0
669,1061.4
670,11023.5
671,1036.0
672,8529.6
673,4873.5
674,715.6
675,712.0
676,7264.6
677,4278.3
678,748.1
679,719.1666666666666
680,1396.2
681,873.4
682,1029.8
683,6035.5
684,16975.0
685,10870.1
686,1437.0
687,2292.0
688,4584.0
689,1360.2
690,1315.0
691,5568.4
692,2705.6
693,10640.1
694,2142.6
695,701.5
696,4025.3
697,6259.6
698,723.8
699,864.3
700,2561.0
701,1093.4
702,5358.6
703,1470.1
704,17590.9
705,9651.0
706,980.3
707,6080.9
708,944.6
709,4602.4
710,4435.9
711,7713.3
712,824.0
713,732.5
714,732.5
715,900.7
716,6957.8
717,1980.1
718,5050.9
719,1059.2
720,769.2
721,9084.6
722,4295.6
723,1648.8
724,920.8
725,953.4
726,3595.2
727,7518.5
728,5356.2
729,5079.7
730,10130.4
731,4718.1
732,962.6
733,2166.9
734,8003.2
735,4457.4
736,1387.8
737,1798.1
738,841.5
739,5458.0
740,763.9
741,924.5
742,2528.0
743,4412.4
744,11185.2
745,943.8
746,8129.7
747,1007.2
748,932.7
749,4411.9
750,713.3
751,750.0
752,2246.9
753,4509.2
754,5872.7
755,2942.4
756,4689.7
757,4128.9
758,4202.5
759,5150.9
760,5125.0
761,3634.7
762,4779.8
763,2677.6
764,2339.1
765,984.4
766,2504.9
767,832.6
768,5137.5
769,9619.3
770,4224.6
771,827.5
772,7636.0
773,4804.7
774,2081.8
775,3988.5
776,3514.0
777,1153.0
778,2245.4
779,1115.9
780,4124.4
781,14822.4
782,6130.1
783,9870.7
784,4340.6
785,3069.3
786,1037.0
787,5225.3
788,6532.5
789,1938.7
790,864.0
791,1895.5
792,1472.3
793,16465.1
794,1761.7
795,820.2
796,692.3
797,5829.7
798,6182.5
799,906.5
800,1305.9
801,10437.6
802,3507.2
803,11882.6
804,836.3
805,5609.6
806,12355.1
807,591.2
808,4952.0
809,2538.6
810,7804.9
811,2831.2
812,1214.1
813,2460.1
814,1218.1
815,913.9
816,5971.1
817,2885.9
818,17009.06666666667
819,7070.8
820,5275.0
821,8661.9
822,739.7
823,9474.2
824,15494.3
825,3743.7
826,490.5
827,5824.3
828,1065.3
829,913.6
830,725.3
831,838.7
832,1864.8
833,1099.9
834,559.7
835,10367.3
836,2444.8
837,791.4
838,1627.9
839,1042.3
840,6482.0
841,5271.4
842,5246.7
843,4675.2
844,2042.0
845,1020.7
846,3745.9
847,3733.4
848,861.7
849,1169.1
850,946.4
851,10506.2
852,6880.8
853,17738.8
854,1966.4
855,1832.9
856,4631.8
857,6531.5
858,8879.2
859,4479.0
860,3224.1
861,897.6
862,1270.9
863,3659.7
864,1582.1
865,14595.8
866,2232.8
867,832.4
868,1821.2
869,10252.3
870,1937.8
871,785.6
872,16525.0
873,8990.5
874,3997.1
875,7680.3
876,14384.0
877,405.3
878,2584.9
879,4277.9
880,16543.0
881,749.1
882,1672.5
883,5615.5
884,8450.5
885,880.8
886,639.6
887,10766.0
888,4533.9
889,6199.7
890,10778.4
891,1978.0
892,1790.5
893,691.0
894,7800.3
895,13735.8
896,459.9
897,1117.8
898,904.8
899,4743.1
900,3923.2
901,906.1
902,8635.3
903,2217.3
904,16060.2
905,683.9
906,3503.1
907,463.3
908,965.6
909,4262.1
910,7680.1
911,17129.7
912,2171.0
913,15807.5
914,847.6
915,1799.7
916,4191.4
917,1207.8
918,2542.0
919,10694.0
920,1494.0333333333333
921,2268.6
922,12055.35
923,1280.7
924,754.5
925,6379.7
926,10061.3
927,1977.9
928,922.4
929,937.2
930,1413.5
931,3421.2
932,1184.5
933,5721.6
934,924.4
935,4357.1
936,1844.1
937,7289.3
938,3324.8
939,1918.0
940,709.7
941,4044.8
942,922.6
943,943.9
944,12965.7
945,5119.1
946,4032.3
947,6820.9
948,776.0
949,6014.3
950,2453.2
951,678.2
952,5878.3
953,4155.8
954,530.7
955,733.8
956,4555.7
957,1200.2
958,7823.3
959,1000.7
960,2445.8
961,10205.6
962,2342.4
963,1114.4
964,2197.2
965,897.3
966,1211.1
967,705.9
968,748.1
969,16532.2
970,912.4
971,2832.9
972,2689.6
973,3336.8
974,2001.6
975,10976.1
976,1540.0
977,11006.1
978,3406.4
979,992.5
980,716.2
981,2247.1
982,781.6
983,11623.0
984,4347.3
985,3413.3
986,1852.2
987,663.8
988,2592.6
989,9221.3
990,8518.6
991,575.6
992,1261.8
993,4393.1
994,738.2
995,1387.9
996,3102.7
997,8344.5
998,15187.3
999,8599.5
1000,4111.0
1001,2510.8
1002,8432.4
1003,4743.9
1004,786.3
1005,383.8
1006,1261.8
1007,5232.6
1008,2827.0
1009,2057.2
1010,863.6
1011,6242.5
1012,879.9
1013,2023.5
1014,7318.0
1015,3572.1
1016,4027.5
1017,668.1
1018,6762.6
1019,3723.6
1020,5048.8
1021,664.3
1022,4287.4
1023,565.1
1024,799.4
1025,719.0
1026,4904.4
1027,5957.1
1028,3292.7
1029,809.0
1030,975.3
1031,3621.5
1032,924.5
1033,4554.3
1034,2499.3
1035,913.6
1036,1069.4
1037,2276.5
1038,2910.7
1039,719.1
1040,5566.5
1041,5615.8
1042,568.8
1043,1196.9
1044,1844.7
1045,11356.6
1046,939.5
1047,777.8
1048,833.9
1049,960.5
1050,1057.8
1051,643.2
1052,572.4
1053,3286.3
1054,1115.8
1055,630.9
1056,703.7
1057,907.4
1058,758.5
1059,2584.9
1060,4956.2
1061,897.7
1062,4160.2
1063,5193.5
1064,5134.5
1065,5780.6
1066,4478.2
1067,3131.2
1068,4925.7
1069,902.0
1070,6911.1
1071,816.7
1072,3476.5
1073,10803.2
1074,14732.3
1075,9098.2
1076,3986.0
1077,482.7
1078,1028.0
1079,1199.5
1080,1601.7
1081,926.0
1082,1278.5
1083,3595.1
1084,2692.8
1085,1107.6
1086,14483.2
1087,1979.8
1088,9145.7
1089,1029.3
1090,2034.8
1091,574.8
1092,7334.8
1093,1187.4
1094,1070.9
1095,890.3
1096,490.4
1097,821.4
1098,5723.9
1099,402.7
1100,737.0
1101,2491.0
1102,6498.1
1103,6171.7
1104,5920.9
1105,9964.2
1106,2650.3
1107,1067.0
1108,17706.7
1109,5586.6
1110,14996.5
1111,830.0
1112,1229.3
1113,17081.8
1114,1835.0
1115,8161.5
1116,893.1
1117,3144.7
1118,16531.3
1119,2341.1
1120,2462.3
1121,643.3
1122,928.2
1123,16145.0
1124,849.0
1125,1000.0
1126,9878.8
1127,598.9
1128,4006.1
1129,6349.6
1130,8621.4
1131,12460.4
1132,7509.9
1133,517.6
1134,3342.9
1135,5956.2
1136,1798.6
1137,672.4
1138,943.4
1139,1649.4
1140,968.1
1141,1988.7
1142,4340.9
1143,892.3
1144,844.0
1145,673.1
1146,17208.1
1147,6316.0
1148,4101.5
1149,4518.2
1150,1228.5
1151,613.6
1152,1245.6
1153,945.5
1154,528.8
1155,551.2
1156,4752.0
1157,670.9
1158,2586.7
1159,2928.5
1160,1728.7
1161,17174.4
1162,1822.3
1163,2474.1
1164,1191.2
1165,5471.7
1166,864.6
1167,9018.5
1168,1853.4
1169,517.9
1170,2730.9
1171,2625.1
1172,1131.7
1173,796.4
1174,2433.0
1175,3698.2
1176,626.5
1177,851.1
1178,4878.1
1179,694.9
1180,6550.5
1181,14095.1
1182,6193.4
1183,1646.9
1184,13186.4
1185,14435.4
1186,16204.1
1187,6028.8
1188,687.5
1189,5952.0
1190,16020.1
1191,10963.3
1192,16968.0
1193,3029.4
1194,666.5
1195,4106.1
1196,4518.9
1197,1067.4
1198,1211.0
1199,3655.9
1200,3279.0
1201,1320.4
1202,4209.4
1203,4358.9
1204,9258.5
1205,598.3
1206,16731.2
1207,1852.3
1208,3886.9
1209,8702.5
1210,1799.2
1211,878.5
1212,5251.6
1213,3196.0
1214,9094.3
1215,3439.8
1216,545.2
1217,4307.1
1218,11831.4
1219,1674.8
1220,3156.5
1221,2102.2
1222,2246.5
1223,1711.7
1224,932.7
1225,4541.4
1226,5696.1
1227,3418.7
1228,1770.8
1229,4062.1
1230,15101.0
1231,2255.9
1232,1937.0
1233,8412.8
1234,6588.7
1235,5109.1
1236,576.0
1237,8817.6
1238,639.8
1239,517.4
1240,1143.3
1241,732.9
1242,8973.6
1243,4417.9
1244,2447.6
1245,1036.4
1246,5073.6
1247,3661.7
1248,2925.8
1249,924.5
1250,5336.3
1251,3003.3
1252,6370.0
1253,1748.1
1254,4477.9
1255,3136.1
1256,3339.2
1257,1054.9
1258,14384.2
1259,5356.1
1260,5746.0
1261,1314.3
1262,1414.7
1263,6953.4
1264,9140.8
1265,7837.0
1266,12448.6
1267,16708.3
1268,2527.1
1269,1083.3
1270,4249.1
1271,980.2
1272,1149.8
1273,3913.8
1274,6734.2
1275,17252.2
1276,4472.5
1277,4897.5
1278,3262.8
1279,2153.7
1280,2453.1
1281,1901.7
1282,606.2
1283,4484.4
1284,14211.7
1285,665.7
1286,878.0
1287,4008.9
1288,2122.7
1289,11413.6
1290,3027.1
1291,1861.5
1292,2952.8
1293,3959.7
1294,972.4
1295,4164.3
1296,2566.2
1297,1311.0
1298,2212.9
1299,4033.2
1300,17476.3
1301,897.8
1302,8183.1
1303,545.4
1304,995.3
1305,4442.8
1306,1775.1
1307,596.4
1308,4257.0
1309,16160.1
1310,1643.5
1311,456.7
1312,4852.9
1313,4488.2
1314,4627.5
1315,4123.7
1316,855.7
1317,675.7
1318,7387.7
1319,8365.9
1320,702.3
1321,541.3
1322,6393.8
1323,15285.7
1324,1049.3
1325,1218.2
1326,953.4
1327,2271.7
1328,562.2
1329,1103.6
1330,2932.3
1331,3240.3
1332,1200.5
1333,4007.2
1334,1128.1
1335,1480.6
1336,2064.7
1337,2642.3
1338,2965.7
1339,11660.4
1340,16418.0
1341,935.0
1342,4300.3
1343,1293.5
1344,4849.5
1345,10199.3
1346,947.2
1347,4120.4
1348,1515.9
1349,4838.6
1350,589.5
1351,1837.7
1352,5536.8
1353,596.0
1354,7353.6
1355,13198.8
1356,580.6
1357,977.4
1358,1941.9
1359,4346.9
1360,5812.7
1361,8239.4
1362,1673.4
1363,831.7
1364,889.1
1365,1953.8
1366,17849.4
1367,4756.3
1368,2370.2
1369,9670.5
1370,1112.3
1371,3370.8
1372,1986.9
1373,1637.3
1374,12208.3
1375,2441.2
1376,1051.0
1377,660.1
1378,5187.8
1379,8452.5
1380,696.3
1381,3978.4
1382,9997.8
1383,918.5
1384,2592.6
1385,524.8
1386,5587.5
1387,730.8
1388,2576.1
1389,4821.6
1390,3246.7
1391,584.8
1392,4246.2
1393,1402.8
1394,8234.1
1395,883.8
1396,730.9
1397,943.2
1398,4301.9
1399,1314.3
1400,952.1
1401,1780.8
1402,2312.9
1403,1088.3
1404,1393.0
1405,7277.1
1406,5031.9
1407,5428.2
1408,4705.1
1409,8513.9
1410,1443.4
1411,6736.8
1412,8517.5
1413,816.2
1414,483.4
1415,996.6
1416,931.4
1417,14141.5
1418,4716.6
1419,7914.1
1420,1877.1
1421,550.1
1422,1794.6
1423,1054.6
1424,5325.4
1425,5447.0
