id,price
0,1327.928
1,6626.976
2,1726.836
3,4024.604
4,1738.64
5,9623.896
6,731.38
7,916.2868571428571
8,728.724
9,14856.252
10,482.932
11,954.72
12,1207.484
13,1627.368
14,1456.796
15,3278.704
16,1325.72
17,1045.984
18,2783.252
19,1712.936
20,5671.1
21,6205.744
22,3165.372
23,16584.972
24,717.344
25,5339.756
26,1336.776
27,10439.516
28,511.676
29,899.632
30,6743.728
31,772.2
32,566.408
33,987.94
34,1766.824
35,16736.76
36,1028.036
37,563.38
38,982.34
39,1778.528
40,3548.832
41,6164.516
42,6549.628
43,2485.052
44,7935.244
45,5365.972
46,5630.46
47,2471.7
48,2931.252
49,4347.844
50,733.688
51,5005.268
52,903.572
53,10944.37
54,814.192
55,7814.408
56,502.516
57,611.284
58,937.368
59,2417.02
60,918.148
61,1027.888
62,467.208
63,4757.14
64,3442.592
65,966.9
66,613.74
67,932.852
68,717.748
69,615.996
70,1957.916
71,11174.764
72,744.332
73,1491.644
74,3731.924
75,1679.392
76,929.952
77,9951.024
78,2804.328
79,2265.732
80,1009.272
81,2960.316
82,9604.232
83,702.813
84,917.876
85,1066.94
86,2255.52
87,1215.32
88,2757.192
89,6259.796
90,1373.168
91,1715.856
92,914.616
93,5665.26
94,1211.092
95,403.776
96,767.8496666666666
97,10572.972
98,669.808
99,6043.648
100,6462.44
101,9826.008
102,4673.828
103,16537.172
104,14649.968
105,1004.396
106,550.636
107,661.612
108,5243.168
109,2040.28
110,3968.872
111,5882.26
112,4214.532
113,799.86
114,8211.596
115,1808.228
116,1481.74
117,1030.504
118,1235.644
119,1916.844
120,1763.392
121,1899.224
122,16282.604
123,12660.088
124,8239.556
125,859.18
126,691.244
127,1028.1
128,2812.04
129,792.784
130,4299.86
131,2454.38
132,11088.06
133,875.296
134,2488.3
135,875.544
136,8377.142666666667
137,15458.736
138,1236.452
139,4559.868
140,2260.164
141,4093.552
142,1754.156
143,11282.4
144,3533.364
145,1261.956
146,871.68
147,1907.723
148,2223.5386666666664
149,1867.5
150,7199.44
151,4422.556
152,2570.996
153,1313.468
154,1134.404
155,732.652
156,1713.112
157,1638.092
158,1040.928
159,2235.628
160,1793.336
161,2478.58
162,1661.544
163,941.656
164,735.82
165,4668.592
166,598.612
167,1211.596
168,17851.368
169,2471.48
170,3554.908
171,1300.008
172,648.744
173,2261.924
174,8469.098
175,4131.992
176,4521.576
177,4913.456
178,4946.716
179,1271.6
180,13962.944
181,690.376
182,10650.212
183,1636.392
184,1041.876
185,7627.188
186,923.52
187,2713.456
188,1975.364
189,735.892
190,4239.584
191,647.472
192,2342.576
193,11001.868
194,2273.404
195,1139.544
196,12589.052
197,816.008
198,748.648
199,908.588
200,4597.756
201,2578.556
202,898.232
203,856.848
204,5317.924
205,2226.348
206,15284.396
207,13451.052
208,3977.988
209,802.072
210,5576.936
211,2190.133333333333
212,3871.716
213,2914.608
214,979.556
215,6174.276
216,1961.772
217,837.748
218,4603.0
219,760.56
220,1867.812
221,1704.884
222,1260.528
223,15378.936
224,2150.628
225,1459.028
226,3065.98
227,4494.68
228,753.764
229,5724.292
230,8141.952
231,3255.98
232,969.368
233,631.832
234,1407.796
235,1739.892
236,2245.576
237,930.428
238,748.184
239,9921.172
240,1352.92
241,4200.94
242,8659.756
243,9021.504
244,920.048
245,2307.336
246,14224.356
247,4105.412
248,463.544
249,1050.12
250,2421.148666666667
251,839.216
252,987.712
253,2794.98
254,14557.76
255,9795.536
256,14990.688
257,860.348
258,6509.668
259,517.06
260,732.72
261,9515.344
262,11309.688
263,2110.248
264,905.488
265,2108.276
266,872.804
267,606.36
268,876.7
269,3649.492
270,1612.692
271,2137.824
272,3806.868
273,4086.36
274,1031.752
275,478.052
276,1008.128
277,726.0
278,3883.152
279,4824.248
280,983.432
281,655.88
282,2423.872
283,962.06
284,721.156
285,15923.136
286,539.048
287,9776.24
288,13957.4
289,888.6
290,763.184
291,1043.608
292,1034.7
293,2540.472
294,5064.768
295,985.92
296,7844.756
297,4066.7253333333333
298,3080.112
299,1771.7023333333332
300,1038.852
301,593.232
302,527.42
303,2896.576
304,4265.204
305,15254.304
306,4375.7
307,4613.148
308,954.984
309,5456.428
310,1247.028
311,696.3016
312,3555.804
313,2786.744
314,4178.428
315,2046.316
316,6176.62
317,16849.296
318,14823.48
319,1101.252
320,12859.472
321,6332.472
322,9932.184
323,1021.7395555555555
324,696.9
325,16029.532
326,948.32
327,1072.996
328,2511.672
329,1016.12
