id,price
0,1257.3080727324877
1,6665.055729553857
2,1670.634930300154
3,3823.6404097352106
4,1796.0645284052698
5,10170.770580429931
6,744.8233082666064
7,874.1576303959895
8,705.8375836803212
9,14555.585034613638
10,457.5530421690031
11,896.3426509209395
12,1229.7610502533419
13,1702.6492687597697
14,1592.5214400049097
15,3228.635401088776
16,1291.4660656039223
17,1098.0577791833298
18,2861.8836908830995
19,1709.8434988514632
20,5160.69420898008
21,5813.268541424976
22,3481.9499363289974
23,16420.879776018923
24,728.1866807566782
25,5125.056337882998
26,1338.481009977249
27,10415.191340864056
28,495.91546223721
29,909.3781422113451
30,6779.966432548413
31,782.7142911398023
32,567.1048525927039
33,922.1157565236308
34,1771.3065093728655
35,15320.462483122405
36,953.5518377211691
37,575.133685856846
38,898.9505583249205
39,1799.3311917807348
40,3610.594939852084
41,5818.269547693438
42,6552.223308550318
43,2500.450886905078
44,8155.180518284494
45,6110.80966442822
46,5645.748437671833
47,2435.4374415587076
48,2844.0097645135147
49,4436.940194986732
50,707.8361930592057
51,5179.497917578181
52,892.7207890585983
53,10852.51200988991
54,763.9519643866627
55,7560.812161767136
56,463.1510666889721
57,640.5126272595028
58,905.5527199338275
59,2282.6580452010417
60,880.7943138675204
61,1074.7518878515684
62,498.03900591748567
63,4928.612537380417
64,3326.009295943018
65,936.4177455004063
66,578.1472424215372
67,904.2974007165426
68,767.6148277346907
69,655.8259090291963
70,1924.3275733195155
71,10888.966095297528
72,724.9843693328485
73,1488.105743298173
74,3486.1254946957056
75,1630.246763819614
76,853.7572058713596
77,10014.096530243505
78,2465.07229234714
79,2359.1083499036135
80,1015.0548786922861
81,3086.1981094510475
82,9037.86596006858
83,753.2438324396832
84,871.0936180290925
85,1026.424173247479
86,2245.9253685093154
87,1176.3933199647413
88,2751.5297637600934
89,6593.287594533065
90,1314.7353929903743
91,1687.6122943634252
92,758.0220554289186
93,5498.845874599639
94,1189.3076856842001
95,410.9996591444503
96,808.1103589518372
97,10879.313141086996
98,662.2232689417275
99,6135.306975559574
100,6101.732727003667
